allow_hard_call	biological_category	biological_description	cell_type_id	cell_type_label	curation_notes	curation_version	disease_context	display_name	display_order	do_not_overinterpret_as	gene_set_description	hard_call_notes	interpretation_caveat	interpretation_status	is_composite_required	is_qc	known_limitations	manual_review_status	marker_panel_context	marker_provenance_summary	n_markers	negative_checks	portal_visibility	provenance_warning_count	qc_sensitivity	quality_badges	recommended_portal_label	recommended_portal_summary	release_class	required_supporting_evidence	score_scope	source_gmt	source_workbook	state_class	state_establishment_level	state_establishment_rationale	state_id	state_label	state_level_citation_ids	tissue_id	tissue_label
false		Committed oligodendrocyte precursor is a curated marker panel for C1-3 Oligo-Precursor in Hypothalamus. The biological interpretation needs review or more specific annotation.	c1_3_oligo_precursor	C1-3 Oligo-Precursor	Differentiating or committed oligodendrocyte precursor panel.	2026-05-26		Committed oligodendrocyte precursor			https://www.proteinatlas.org/humanproteome/single%2Bcell/single%2Bnuclei%2Bbrain/glial%2Bcells; https://www.nature.com/articles/s41586-024-08504-8	Use continuous activity scores by default. Hard calls require separate score-distribution validation.	Treat as a curated exploratory marker panel until the state class and establishment level are manually reviewed.	needs_review	false	false		reviewed			10		show_with_caution	1	none	Needs metadata review	Committed oligodendrocyte precursor	Committed oligodendrocyte precursor is a curated marker panel for C1-3 Oligo-Precursor in Hypothalamus. The biological interpretation needs review or more specific annotation.	portal_default		within_tissue_cell_type	dat/hypothalamus/hypothalamus_cell_state_markers.gmt	dat/hypothalamus/hypothalamus_cell_state_markers.xlsx	unknown	needs_review		hypothalamus_c1_3_oligo_precursor_committed_oligodendrocyte_precursor	Committed oligodendrocyte precursor	citation_550da8a0f91a;citation_5c3fb71945a6	hypothalamus	Hypothalamus
true		Proliferation / cell cycle captures cycling cells using canonical S/G2M and mitotic markers.	c1_3_oligo_precursor	C1-3 Oligo-Precursor	Generic proliferation panel in OPC compartment; flag for cycling or doublet artifacts.	2026-05-26		Cycling opc		a new subtype or a disease-specific program by itself	https://pubmed.ncbi.nlm.nih.gov/36300619/; https://www.proteinatlas.org/humanproteome/single%2Bcell/single%2Bnuclei%2Bbrain/glial%2Bcells	Use continuous activity scores by default. Hard calls require separate score-distribution validation.	The marker panel is generic across cell types. Hard calls are only appropriate if the score distribution supports a separable cycling population.	continuous_or_hard_callable_if_separable	false	false		reviewed			10		show_default	2	low	Well-established cell-cycle process;Potentially hard-callable if separable	Cycling opc	A well-established cell-cycle process. Can be hard-callable when score distributions separate.	portal_flagged	high cell-cycle activity; adequate marker coverage; separable score distribution; parent identity retained	within_tissue_cell_type	dat/hypothalamus/hypothalamus_cell_state_markers.gmt	dat/hypothalamus/hypothalamus_cell_state_markers.xlsx	rare_process	well_established_process		hypothalamus_c1_3_oligo_precursor_cycling_opc	Cycling opc	citation_550da8a0f91a;citation_a15f2645f79f	hypothalamus	Hypothalamus
false		Opc identity represents a curated identity or subtype marker program within C1-3 Oligo-Precursor.	c1_3_oligo_precursor	C1-3 Oligo-Precursor	OPC identity panel.	2026-05-26		Opc identity			https://www.proteinatlas.org/humanproteome/single%2Bcell/single%2Bnuclei%2Bbrain/glial%2Bcells; https://www.nature.com/articles/s41586-024-08504-8	Use continuous activity scores by default. Hard calls require separate score-distribution validation.	Use as an identity or subtype activity gradient within the selected parent cell type, not as a mutually exclusive cell-state probability.	continuous_gradient	false	false		reviewed			10		show_default	1	none	Established identity marker panel;Continuous activity score	Opc identity	Opc identity represents a curated identity or subtype marker program within C1-3 Oligo-Precursor.	portal_default		within_tissue_cell_type	dat/hypothalamus/hypothalamus_cell_state_markers.gmt	dat/hypothalamus/hypothalamus_cell_state_markers.xlsx	broad_identity_gradient	canonical_identity		hypothalamus_c1_3_oligo_precursor_opc_identity	Opc identity	citation_550da8a0f91a;citation_5c3fb71945a6	hypothalamus	Hypothalamus
false		Mature myelinating oligodendrocyte is a curated marker panel for C1-4 Oligo-Mature in Hypothalamus. The biological interpretation needs review or more specific annotation.	c1_4_oligo_mature	C1-4 Oligo-Mature	Conservative myelinating oligodendrocyte panel.	2026-05-26		Mature myelinating oligodendrocyte			https://www.proteinatlas.org/humanproteome/single%2Bcell/single%2Bnuclei%2Bbrain/glial%2Bcells; https://www.nature.com/articles/s41586-024-08504-8	Use continuous activity scores by default. Hard calls require separate score-distribution validation.	Treat as a curated exploratory marker panel until the state class and establishment level are manually reviewed.	needs_review	false	false		reviewed			10		show_with_caution	1	none	Needs metadata review	Mature myelinating oligodendrocyte	Mature myelinating oligodendrocyte is a curated marker panel for C1-4 Oligo-Mature in Hypothalamus. The biological interpretation needs review or more specific annotation.	portal_default		within_tissue_cell_type	dat/hypothalamus/hypothalamus_cell_state_markers.gmt	dat/hypothalamus/hypothalamus_cell_state_markers.xlsx	unknown	needs_review		hypothalamus_c1_4_oligo_mature_mature_myelinating_oligodendrocyte	Mature myelinating oligodendrocyte	citation_550da8a0f91a;citation_5c3fb71945a6	hypothalamus	Hypothalamus
false		Stress response oligodendrocyte is a curated marker panel for C1-4 Oligo-Mature in Hypothalamus. The biological interpretation needs review or more specific annotation.	c1_4_oligo_mature	C1-4 Oligo-Mature	Generic stress or injury response in oligodendrocyte-lineage cells; not a stable cell identity.	2026-05-26		Stress response oligodendrocyte			https://www.proteinatlas.org/humanproteome/single%2Bcell/single%2Bnuclei%2Bbrain/glial%2Bcells; https://pubmed.ncbi.nlm.nih.gov/36300619/	Use continuous activity scores by default. Hard calls require separate score-distribution validation.	Treat as a curated exploratory marker panel until the state class and establishment level are manually reviewed.	needs_review	false	false		reviewed			10		show_with_caution	1	none	Needs metadata review	Stress response oligodendrocyte	Stress response oligodendrocyte is a curated marker panel for C1-4 Oligo-Mature in Hypothalamus. The biological interpretation needs review or more specific annotation.	portal_flagged		within_tissue_cell_type	dat/hypothalamus/hypothalamus_cell_state_markers.gmt	dat/hypothalamus/hypothalamus_cell_state_markers.xlsx	unknown	needs_review		hypothalamus_c1_4_oligo_mature_stress_response_oligodendrocyte	Stress response oligodendrocyte	citation_550da8a0f91a;citation_a15f2645f79f	hypothalamus	Hypothalamus
false		Pre1 cxcl14 rxfp1 gaba subtype is a curated marker panel for C1-5 Pre-1 in Hypothalamus. The biological interpretation needs review or more specific annotation.	c1_5_pre_1	C1-5 Pre-1	C1/C2 HYPOMAP markers spanning Pre-1 GABA subclusters; treat as regional program rather than single discrete subtype.	2026-05-26		Pre1 cxcl14 rxfp1 gaba subtype			https://www.nature.com/articles/s41586-024-08504-8	Use continuous activity scores by default. Hard calls require separate score-distribution validation.	Treat as a curated exploratory marker panel until the state class and establishment level are manually reviewed.	needs_review	false	false		reviewed			10		show_with_caution	1	none	Needs metadata review	Pre1 cxcl14 rxfp1 gaba subtype	Pre1 cxcl14 rxfp1 gaba subtype is a curated marker panel for C1-5 Pre-1 in Hypothalamus. The biological interpretation needs review or more specific annotation.	portal_default		within_tissue_cell_type	dat/hypothalamus/hypothalamus_cell_state_markers.gmt	dat/hypothalamus/hypothalamus_cell_state_markers.xlsx	unknown	needs_review		hypothalamus_c1_5_pre_1_pre1_cxcl14_rxfp1_gaba_subtype	Pre1 cxcl14 rxfp1 gaba subtype	citation_5c3fb71945a6	hypothalamus	Hypothalamus
false		Pre1 gabaergic preoptic neuron is a curated marker panel for C1-5 Pre-1 in Hypothalamus. The biological interpretation needs review or more specific annotation.	c1_5_pre_1	C1-5 Pre-1	Pre-1 broad GABAergic pre-hypothalamic or preoptic neuronal cluster markers from HYPOMAP plus canonical GABA markers.	2026-05-26		Pre1 gabaergic preoptic neuron			https://www.nature.com/articles/s41586-024-08504-8; https://www.nature.com/articles/s41586-023-06812-z	Use continuous activity scores by default. Hard calls require separate score-distribution validation.	Treat as a curated exploratory marker panel until the state class and establishment level are manually reviewed.	needs_review	false	false		reviewed			10		show_with_caution	1	none	Needs metadata review	Pre1 gabaergic preoptic neuron	Pre1 gabaergic preoptic neuron is a curated marker panel for C1-5 Pre-1 in Hypothalamus. The biological interpretation needs review or more specific annotation.	portal_default		within_tissue_cell_type	dat/hypothalamus/hypothalamus_cell_state_markers.gmt	dat/hypothalamus/hypothalamus_cell_state_markers.xlsx	unknown	needs_review		hypothalamus_c1_5_pre_1_pre1_gabaergic_preoptic_neuron	Pre1 gabaergic preoptic neuron	citation_1c829403f33f;citation_5c3fb71945a6	hypothalamus	Hypothalamus
false		Dmh onecut ptgfr neuron is a curated marker panel for C1-6 Mid-1 in Hypothalamus. The biological interpretation needs review or more specific annotation.	c1_6_mid_1	C1-6 Mid-1	Dorsomedial or medial hypothalamic enriched neuronal program described in HYPOMAP BMI-enriched clusters.	2026-05-26		Dmh onecut ptgfr neuron			https://www.nature.com/articles/s41586-024-08504-8	Use continuous activity scores by default. Hard calls require separate score-distribution validation.	Treat as a curated exploratory marker panel until the state class and establishment level are manually reviewed.	needs_review	false	false		reviewed			10		show_with_caution	1	none	Needs metadata review	Dmh onecut ptgfr neuron	Dmh onecut ptgfr neuron is a curated marker panel for C1-6 Mid-1 in Hypothalamus. The biological interpretation needs review or more specific annotation.	portal_default		within_tissue_cell_type	dat/hypothalamus/hypothalamus_cell_state_markers.gmt	dat/hypothalamus/hypothalamus_cell_state_markers.xlsx	unknown	needs_review		hypothalamus_c1_6_mid_1_dmh_onecut_ptgfr_neuron	Dmh onecut ptgfr neuron	citation_5c3fb71945a6	hypothalamus	Hypothalamus
false		Mid1 gabaergic neuron is a curated marker panel for C1-6 Mid-1 in Hypothalamus. The biological interpretation needs review or more specific annotation.	c1_6_mid_1	C1-6 Mid-1	Mid-1 GABAergic identity and HYPOMAP C2 marker panel.	2026-05-26		Mid1 gabaergic neuron			https://www.nature.com/articles/s41586-024-08504-8; https://www.nature.com/articles/s41586-023-06812-z	Use continuous activity scores by default. Hard calls require separate score-distribution validation.	Treat as a curated exploratory marker panel until the state class and establishment level are manually reviewed.	needs_review	false	false		reviewed			10		show_with_caution	1	none	Needs metadata review	Mid1 gabaergic neuron	Mid1 gabaergic neuron is a curated marker panel for C1-6 Mid-1 in Hypothalamus. The biological interpretation needs review or more specific annotation.	portal_default		within_tissue_cell_type	dat/hypothalamus/hypothalamus_cell_state_markers.gmt	dat/hypothalamus/hypothalamus_cell_state_markers.xlsx	unknown	needs_review		hypothalamus_c1_6_mid_1_mid1_gabaergic_neuron	Mid1 gabaergic neuron	citation_1c829403f33f;citation_5c3fb71945a6	hypothalamus	Hypothalamus
false		Scn circadian neuron is a curated marker panel for C1-6 Mid-1 in Hypothalamus. The biological interpretation needs review or more specific annotation.	c1_6_mid_1	C1-6 Mid-1	Suprachiasmatic/circadian neuropeptide markers; validate regional localization if using outside SCN-rich maps.	2026-05-26		Scn circadian neuron			https://www.nature.com/articles/s41586-024-08504-8; https://www.nature.com/articles/s41586-023-06812-z	Use continuous activity scores by default. Hard calls require separate score-distribution validation.	Treat as a curated exploratory marker panel until the state class and establishment level are manually reviewed.	needs_review	false	false		reviewed			10		show_with_caution	1	none	Needs metadata review	Scn circadian neuron	Scn circadian neuron is a curated marker panel for C1-6 Mid-1 in Hypothalamus. The biological interpretation needs review or more specific annotation.	portal_default		within_tissue_cell_type	dat/hypothalamus/hypothalamus_cell_state_markers.gmt	dat/hypothalamus/hypothalamus_cell_state_markers.xlsx	unknown	needs_review		hypothalamus_c1_6_mid_1_scn_circadian_neuron	Scn circadian neuron	citation_1c829403f33f;citation_5c3fb71945a6	hypothalamus	Hypothalamus
false		Pre2 aromatase lhx6 gaba neuron is a curated marker panel for C1-7 Pre-2 in Hypothalamus. The biological interpretation needs review or more specific annotation.	c1_7_pre_2	C1-7 Pre-2	Aromatase or sex-steroid-sensitive GABA-like panel; flagged because sex and regional composition can dominate.	2026-05-26		Pre2 aromatase lhx6 gaba neuron			https://www.nature.com/articles/s41586-024-08504-8; https://www.nature.com/articles/s41586-023-06812-z	Use continuous activity scores by default. Hard calls require separate score-distribution validation.	Treat as a curated exploratory marker panel until the state class and establishment level are manually reviewed.	needs_review	false	false		reviewed			10		show_with_caution	1	none	Needs metadata review	Pre2 aromatase lhx6 gaba neuron	Pre2 aromatase lhx6 gaba neuron is a curated marker panel for C1-7 Pre-2 in Hypothalamus. The biological interpretation needs review or more specific annotation.	portal_flagged		within_tissue_cell_type	dat/hypothalamus/hypothalamus_cell_state_markers.gmt	dat/hypothalamus/hypothalamus_cell_state_markers.xlsx	unknown	needs_review		hypothalamus_c1_7_pre_2_pre2_aromatase_lhx6_gaba_neuron	Pre2 aromatase lhx6 gaba neuron	citation_1c829403f33f;citation_5c3fb71945a6	hypothalamus	Hypothalamus
